,Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Gender_Male,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
12151,54,76.8,1.59,168.0,140.0,74.0,0.64,25.7,3.0,3,0,30.3,6.0,0.7021276595744681,4.212765957446809,207.1,True,False,False,True,False
12152,27,58.0,1.79,191.0,159.0,61.0,1.1,16.0,4.4,7,3,18.0,8.0,0.7538461538461538,6.030769230769231,384.8,False,False,True,False,False
12153,58,93.2,1.78,163.0,135.0,72.0,1.2,28.2,4.5,7,2,29.3,6.0,0.6923076923076923,4.153846153846153,464.6,False,False,False,True,False
12154,53,48.4,1.64,166.0,145.0,81.0,0.56,25.4,4.5,2,0,18.0,8.0,0.7529411764705882,6.023529411764706,163.3,True,False,True,False,False
12155,46,58.1,1.67,169.0,124.0,69.0,0.84,13.8,4.0,6,2,20.9,3.0,0.55,1.65,80.5,True,False,False,False,True
12156,31,74.6,1.82,193.0,172.0,55.0,1.31,10.8,3.9,7,3,22.5,9.5,0.8478260869565217,8.054347826086957,719.45,True,True,False,False,False
12157,21,76.4,1.57,190.0,136.0,70.0,0.72,22.3,3.8,3,0,31.1,3.0,0.55,1.65,90.8,True,False,False,False,True
12158,59,73.0,1.74,161.0,145.0,56.0,1.18,13.7,4.0,5,3,24.1,9.5,0.8476190476190476,8.052380952380952,693.6,True,True,False,False,False
12159,53,61.0,1.62,166.0,121.0,67.0,0.68,23.0,3.4,3,1,23.1,3.0,0.5454545454545454,1.6363636363636362,67.9,False,False,False,False,True
12160,30,69.9,1.86,185.0,158.0,76.0,0.28,18.9,3.5,3,0,20.3,8.0,0.7522935779816514,6.018348623853211,117.8,True,False,True,False,False
12161,35,74.2,1.69,188.0,160.0,75.0,0.46,31.7,3.7,3,0,26.1,8.0,0.7522123893805309,6.017699115044247,205.4,False,False,True,False,False
12162,50,71.6,1.81,165.0,149.0,59.0,1.21,9.1,4.2,5,3,21.9,9.5,0.8490566037735849,8.066037735849058,698.8,False,True,False,False,False
12163,38,59.4,1.6,180.0,162.0,59.0,1.01,13.0,3.7,7,3,23.1,9.5,0.8512396694214877,8.086776859504132,485.2,False,True,False,False,False
12164,33,54.6,1.56,191.0,157.0,56.0,1.645,10.4,5.1,6,3,22.6,8.0,0.7481481481481481,5.985185185185185,555.5,False,False,True,False,False
12165,32,73.8,1.66,178.0,129.0,68.0,0.75,27.5,4.0,5,1,26.9,3.0,0.5545454545454546,1.6636363636363636,92.1,True,False,False,False,True
12166,22,78.7,1.71,203.0,171.0,72.0,0.93,16.5,4.6,6,3,27.0,8.0,0.7557251908396947,6.0458015267175576,442.5,True,False,True,False,False
12167,23,54.2,1.63,197.0,160.0,73.0,0.89,19.9,3.5,3,1,20.4,6.0,0.7016129032258065,4.209677419354839,203.1,True,False,False,True,False
12168,55,66.3,1.76,163.0,150.0,75.0,0.87,28.0,3.8,2,0,21.5,9.5,0.8522727272727273,8.09659090909091,467.0,False,True,False,False,False
12169,20,58.1,1.66,193.0,155.0,67.0,0.84,24.1,3.8,3,0,21.1,6.0,0.6984126984126984,4.19047619047619,204.5,False,False,False,True,False
12170,29,53.6,1.47,191.0,171.0,55.0,1.33,12.7,4.3,7,3,24.7,9.5,0.8529411764705882,8.102941176470589,577.6,True,True,False,False,False
12171,53,83.2,1.74,167.0,133.0,70.0,1.01,17.6,3.4,5,1,27.6,7.0,0.6494845360824743,4.546391752577319,382.0,False,False,False,False,False
12172,50,62.8,1.59,173.0,150.0,82.0,0.41,29.5,3.4,3,0,24.8,8.0,0.7472527472527473,5.978021978021978,153.9,True,False,True,False,False
12173,53,48.6,1.64,165.0,151.0,71.0,1.34,26.1,3.7,3,1,18.0,9.5,0.851063829787234,8.085106382978724,526.5,False,True,False,False,False
12174,50,91.1,1.84,165.0,137.0,71.0,0.81,26.0,3.6,4,1,27.0,6.0,0.7021276595744681,4.212765957446809,310.9,False,False,False,True,False
12175,48,64.2,1.86,174.0,160.0,81.0,0.6,31.6,2.7,3,0,18.6,9.5,0.8494623655913979,8.06989247311828,310.9,False,True,False,False,False
12176,38,55.6,1.62,179.0,152.0,70.0,0.64,14.6,3.6,3,0,21.1,8.0,0.7522935779816514,6.018348623853211,214.2,False,False,True,False,False
12177,44,74.9,1.74,179.0,135.0,82.0,0.56,28.3,4.2,2,0,24.8,3.0,0.5463917525773195,1.6391752577319587,68.8,False,False,False,False,True
12178,44,62.5,1.62,171.0,127.0,73.0,0.82,27.1,3.9,3,0,23.7,3.0,0.5510204081632653,1.6530612244897958,84.7,False,False,False,False,True
12179,25,75.0,1.65,199.0,167.0,71.0,1.01,14.9,4.8,6,2,27.5,8.0,0.75,6.0,454.5,False,False,True,False,False
12180,54,56.5,1.62,173.0,160.0,83.0,0.44,27.2,3.4,2,0,21.6,9.5,0.8555555555555555,8.127777777777778,202.1,True,True,False,False,False
12181,49,45.8,1.51,170.0,139.0,65.0,0.34,25.6,2.7,3,1,20.1,6.0,0.7047619047619048,4.228571428571429,65.8,True,False,False,True,False
12182,43,64.9,1.69,184.0,166.0,65.0,0.74,16.4,3.4,6,2,22.8,9.5,0.8487394957983193,8.063025210084033,387.2,False,True,False,False,False
12183,19,81.5,1.71,205.0,146.0,74.0,0.86,16.5,4.1,5,1,27.9,3.0,0.549618320610687,1.6488549618320612,115.6,False,False,False,False,True
12184,29,69.0,1.61,193.0,157.0,74.0,0.61,25.6,3.0,2,0,26.5,6.0,0.6974789915966386,4.184873949579831,176.1,True,False,False,True,False
12185,39,77.9,1.79,181.0,147.0,69.0,0.8,24.1,4.0,5,1,24.3,6.0,0.6964285714285714,4.178571428571429,260.4,False,False,False,True,False
12186,34,78.5,1.64,183.0,149.0,68.0,0.84,18.3,3.6,5,1,29.3,6.0,0.7043478260869566,4.22608695652174,278.7,True,False,False,True,False
12187,24,74.7,1.62,202.0,168.0,66.0,0.61,27.7,4.5,2,0,28.6,8.0,0.75,6.0,273.4,True,False,True,False,False
12188,21,81.5,1.73,204.0,159.0,75.0,1.15,24.2,3.0,5,1,27.2,7.0,0.6511627906976745,4.558139534883721,427.2,True,False,False,False,False
12189,54,44.9,1.53,161.0,118.0,65.0,0.6,18.0,3.9,5,1,19.3,3.0,0.5520833333333334,1.65625,44.6,True,False,False,False,True
12190,55,85.1,1.77,166.0,135.0,64.0,0.71,21.8,2.4,3,0,27.1,6.0,0.696078431372549,4.1764705882352935,252.3,True,False,False,True,False
12191,49,62.4,1.64,167.0,138.0,70.0,1.57,21.8,4.3,5,2,23.2,6.0,0.7010309278350515,4.2061855670103085,412.1,False,False,False,True,False
12192,28,71.0,1.78,194.0,165.0,77.0,0.67,24.9,4.1,3,0,22.4,8.0,0.7521367521367521,6.017094017094017,286.2,False,False,True,False,False
12193,18,69.6,1.81,205.0,170.0,63.0,0.83,23.7,4.1,4,1,21.3,8.0,0.7535211267605634,6.028169014084507,348.2,True,False,True,False,False
12194,42,70.9,1.74,170.0,155.0,70.0,1.36,19.4,4.5,7,2,23.3,9.5,0.85,8.075,719.45,False,True,False,False,False
12195,59,54.9,1.6,161.0,128.0,68.0,1.22,16.7,3.8,5,2,21.5,7.0,0.6451612903225806,4.516129032258064,302.5,True,False,False,False,False
12196,41,59.7,1.55,181.0,148.0,70.0,0.82,16.4,3.5,5,1,24.7,6.0,0.7027027027027027,4.216216216216217,206.4,False,False,False,True,False
12197,34,55.0,1.54,186.0,143.0,63.0,0.75,27.0,3.3,7,2,23.3,7.0,0.6504065040650406,4.5528455284552845,187.8,False,False,False,False,False
12198,25,79.8,1.79,204.0,169.0,64.0,0.95,21.3,3.6,5,2,24.9,8.0,0.75,6.0,454.9,False,False,True,False,False
12199,44,72.8,1.67,168.0,154.0,71.0,0.97,22.3,3.5,3,1,26.2,9.5,0.8556701030927835,8.128865979381443,574.0,False,True,False,False,False
12200,35,59.9,1.62,192.0,144.0,56.0,1.28,20.0,3.3,5,3,22.8,7.0,0.6470588235294118,4.529411764705882,347.3,False,False,False,False,False
12201,44,58.5,1.67,172.0,144.0,81.0,0.57,24.4,3.6,2,0,21.1,6.0,0.6923076923076923,4.153846153846153,138.5,False,False,False,True,False
12202,39,57.5,1.79,170.0,156.0,73.0,1.0,25.6,3.3,4,1,18.0,9.5,0.8556701030927835,8.128865979381443,467.4,False,True,False,False,False
12203,33,83.7,1.76,189.0,151.0,64.0,1.01,22.2,3.5,4,2,27.1,6.0,0.696,4.176,353.0,False,False,False,True,False
12204,19,72.3,1.72,200.0,161.0,69.0,1.0,10.4,3.7,7,3,24.3,6.0,0.7022900763358778,4.213740458015267,304.7,True,False,False,True,False
12205,22,70.8,1.74,198.0,155.0,73.0,0.4,21.1,3.1,3,0,23.3,7.0,0.656,4.5920000000000005,130.0,True,False,False,False,False
12206,35,82.7,1.7,188.0,138.0,78.0,0.86,18.4,4.1,5,1,28.7,3.0,0.5454545454545454,1.6363636363636362,116.4,False,False,False,False,True
12207,20,55.1,1.71,203.0,146.0,76.0,0.82,24.7,4.2,3,0,18.8,3.0,0.5511811023622047,1.6535433070866143,74.7,False,False,False,False,True
12208,44,70.2,1.7,173.0,143.0,74.0,0.59,31.5,3.1,5,1,24.2,6.0,0.696969696969697,4.181818181818182,173.2,False,False,False,True,False
12209,34,56.9,1.68,190.0,149.0,73.0,0.61,16.2,2.3,3,0,20.1,7.0,0.6495726495726496,4.547008547008547,157.8,True,False,False,False,False
12210,33,82.0,1.76,177.0,141.0,56.0,1.0,23.5,3.2,5,2,26.6,6.0,0.7024793388429752,4.214876033057851,345.6,False,False,False,True,False
12211,23,53.0,1.72,197.0,179.0,77.0,0.9,27.1,3.2,3,0,18.0,9.5,0.85,8.075,385.2,False,True,False,False,False
12212,24,69.0,1.59,202.0,169.0,69.0,0.41,31.4,4.0,3,0,27.2,8.0,0.7518796992481203,6.015037593984962,170.2,True,False,True,False,False
12213,31,81.2,1.73,190.0,160.0,67.0,0.79,23.4,4.2,5,1,27.1,8.0,0.7560975609756098,6.048780487804878,388.0,True,False,True,False,False
12214,55,59.0,1.7,165.0,123.0,70.0,0.67,19.8,3.8,3,1,20.3,3.0,0.5578947368421052,1.6736842105263157,66.2,True,False,False,False,True
12215,57,73.6,1.74,161.0,139.0,72.0,0.48,36.6,3.8,2,0,24.3,8.0,0.7528089887640449,6.022471910112359,212.8,False,False,True,False,False
12216,32,56.8,1.67,190.0,138.0,75.0,0.59,23.9,3.6,2,0,20.4,3.0,0.5478260869565217,1.643478260869565,55.1,True,False,False,False,True
12217,50,79.7,1.76,169.0,120.0,61.0,1.54,15.3,4.8,7,3,25.7,3.0,0.5462962962962963,1.6388888888888888,201.2,False,False,False,False,True
12218,44,76.4,1.67,179.0,162.0,63.0,0.93,23.1,3.5,4,1,27.3,9.5,0.853448275862069,8.107758620689655,576.1,True,True,False,False,False
12219,46,61.4,1.75,171.0,157.0,76.0,0.26,29.5,2.9,3,0,20.0,9.5,0.8526315789473684,8.1,129.3,False,True,False,False,False
12220,54,50.3,1.63,174.0,128.0,72.0,0.55,32.0,3.7,3,0,18.8,3.0,0.5490196078431373,1.647058823529412,45.6,False,False,False,False,True
12221,22,76.5,1.64,201.0,168.0,70.0,0.55,24.8,4.3,3,0,28.4,8.0,0.7480916030534351,5.984732824427481,251.8,False,False,True,False,False
12222,46,96.2,1.74,183.0,152.0,60.0,1.1,18.9,4.8,5,1,31.8,8.0,0.7479674796747967,5.983739837398374,633.2,True,False,True,False,False
12223,49,70.5,1.65,169.0,118.0,55.0,1.12,12.7,4.5,7,3,26.0,3.0,0.5526315789473685,1.6578947368421053,130.9,False,False,False,False,True
12224,23,94.8,1.9,203.0,162.0,65.0,0.9,16.2,3.5,7,2,26.3,6.0,0.7028985507246377,4.217391304347826,359.8,False,False,False,True,False
12225,19,68.4,1.74,195.0,157.0,70.0,0.64,23.3,3.1,4,1,22.7,6.0,0.696,4.176,182.8,False,False,False,True,False
12226,23,70.0,1.68,201.0,181.0,68.0,1.22,18.9,3.2,6,2,24.7,9.5,0.849624060150376,8.071428571428571,689.3,True,True,False,False,False
12227,21,78.9,1.76,198.0,180.0,74.0,0.9,26.7,3.6,4,2,25.4,9.5,0.8548387096774194,8.120967741935484,576.7,False,True,False,False,False
12228,46,62.0,1.63,175.0,150.0,77.0,1.04,29.7,4.5,3,1,23.3,8.0,0.7448979591836735,5.959183673469388,384.2,False,False,True,False,False
12229,42,92.3,1.77,182.0,155.0,75.0,1.01,26.0,4.5,3,1,29.4,8.0,0.7476635514018691,5.981308411214953,557.6,False,False,True,False,False
12230,26,77.4,1.77,198.0,169.0,81.0,0.49,22.6,3.2,3,0,24.7,8.0,0.7521367521367521,6.017094017094017,228.2,False,False,True,False,False
12231,20,82.2,1.81,204.0,146.0,76.0,0.4,24.0,3.2,2,0,25.2,3.0,0.546875,1.640625,53.9,True,False,False,False,True
12232,43,62.5,1.64,179.0,163.0,76.0,0.42,29.2,3.0,3,0,23.4,9.5,0.8446601941747572,8.024271844660193,210.6,False,True,False,False,False
12233,44,57.7,1.56,179.0,163.0,73.0,1.08,23.4,3.8,4,2,23.8,9.5,0.8490566037735849,8.066037735849058,502.6,True,True,False,False,False
12234,53,75.7,1.62,166.0,137.0,71.0,0.99,21.5,3.5,5,1,28.9,6.0,0.6947368421052632,4.16842105263158,312.4,True,False,False,True,False
12235,49,67.1,1.65,168.0,136.0,76.0,0.75,31.9,3.3,3,0,24.6,7.0,0.6521739130434783,4.565217391304348,229.7,False,False,False,False,False
12236,18,84.2,1.85,203.0,185.0,81.0,0.58,26.1,2.9,3,0,24.7,9.5,0.8524590163934426,8.098360655737704,395.5,True,True,False,False,False
12237,33,89.2,1.9,176.0,160.0,69.0,0.47,21.9,2.6,4,1,24.7,9.5,0.8504672897196262,8.07943925233645,338.7,True,True,False,False,False
12238,28,66.3,1.71,194.0,149.0,64.0,0.85,20.9,2.7,6,2,22.5,7.0,0.6538461538461539,4.576923076923077,257.9,True,False,False,False,False
12239,43,51.9,1.68,181.0,138.0,58.0,1.05,24.2,3.4,4,2,18.4,7.0,0.6504065040650406,4.5528455284552845,248.1,False,False,False,False,False
12240,57,82.0,1.65,166.0,130.0,63.0,0.73,16.2,2.6,6,2,30.3,7.0,0.6504854368932039,4.553398058252427,272.6,True,False,False,False,False
12241,18,87.8,1.76,199.0,179.0,63.0,0.94,10.8,3.6,4,2,28.3,9.5,0.8529411764705882,8.102941176470589,668.8,True,True,False,False,False
12242,43,104.6,1.9,167.0,142.0,69.0,0.93,22.7,4.6,4,1,29.0,8.0,0.7448979591836735,5.959183673469388,579.7,False,False,True,False,False
12243,45,68.1,1.86,178.0,161.0,64.0,1.18,14.8,4.1,7,3,19.7,9.5,0.8508771929824561,8.083333333333334,649.6,False,True,False,False,False
12244,26,95.8,1.79,190.0,134.0,65.0,0.79,18.3,4.0,3,1,29.8,3.0,0.552,1.656,125.3,True,False,False,False,True
12245,39,102.4,1.79,175.0,147.0,82.0,0.83,21.7,3.3,2,0,31.9,6.0,0.6989247311827957,4.193548387096774,356.4,True,False,False,True,False
12246,25,87.6,1.76,200.0,137.0,60.0,0.52,20.8,3.4,3,1,28.2,3.0,0.55,1.65,75.2,True,False,False,False,True
12247,59,85.9,1.68,154.0,128.0,78.0,0.64,24.6,2.7,3,0,30.6,7.0,0.6578947368421053,4.605263157894737,253.2,False,False,False,False,False
12248,44,70.2,1.61,175.0,160.0,74.0,0.91,20.0,3.3,3,1,27.2,9.5,0.8514851485148515,8.089108910891088,516.7,True,True,False,False,False
12249,56,58.0,1.68,173.0,157.0,68.0,0.78,23.8,3.2,5,2,20.6,9.5,0.8476190476190476,8.052380952380952,364.3,False,True,False,False,False
12250,36,77.2,1.72,181.0,148.0,70.0,1.18,16.4,4.5,5,2,26.0,6.0,0.7027027027027027,4.216216216216217,384.1,True,False,False,True,False
12251,42,46.9,1.53,173.0,143.0,74.0,0.53,28.9,3.5,3,0,19.9,6.0,0.696969696969697,4.181818181818182,103.9,True,False,False,True,False
12252,55,59.9,1.66,168.0,142.0,81.0,0.68,32.2,3.5,3,0,21.6,6.0,0.7011494252873564,4.206896551724138,171.4,False,False,False,True,False
12253,38,64.5,1.6,184.0,149.0,67.0,0.88,23.1,3.8,5,1,25.3,6.0,0.7008547008547008,4.205128205128204,238.7,True,False,False,True,False
12254,41,78.5,1.78,171.0,126.0,72.0,0.8,27.9,3.8,2,0,24.7,3.0,0.5454545454545454,1.6363636363636362,102.8,False,False,False,False,True
12255,41,68.3,1.63,179.0,132.0,75.0,0.93,22.5,4.2,7,2,25.9,3.0,0.5480769230769231,1.6442307692307694,104.4,True,False,False,False,True
12256,36,52.8,1.71,190.0,156.0,76.0,0.85,28.3,3.9,3,0,18.0,6.0,0.7017543859649122,4.2105263157894735,189.0,False,False,False,True,False
12257,19,60.6,1.61,205.0,163.0,65.0,0.95,12.0,3.4,7,3,23.4,6.0,0.7,4.199999999999999,241.8,False,False,False,True,False
12258,31,88.7,1.84,188.0,136.0,72.0,1.0,28.4,4.1,4,1,26.2,3.0,0.5517241379310345,1.6551724137931034,146.8,True,False,False,False,True
12259,49,61.5,1.51,173.0,159.0,79.0,0.5,23.6,2.4,3,0,27.0,9.5,0.851063829787234,8.085106382978724,248.6,False,True,False,False,False
12260,59,81.3,1.73,164.0,147.0,55.0,1.12,15.5,4.1,4,2,27.3,9.5,0.8440366972477065,8.018348623853212,719.45,True,True,False,False,False
12261,49,60.3,1.55,176.0,150.0,72.0,0.76,23.6,4.3,5,1,25.0,8.0,0.75,6.0,275.0,False,False,True,False,False
12262,45,59.7,1.63,175.0,160.0,75.0,0.7,21.2,3.1,2,0,22.5,9.5,0.85,8.075,337.5,False,True,False,False,False
12263,56,75.2,1.7,170.0,155.0,70.0,1.19,20.1,3.8,6,2,26.0,9.5,0.85,8.075,719.45,False,True,False,False,False
12264,57,66.3,1.71,159.0,136.0,66.0,0.87,16.7,4.3,3,1,22.8,8.0,0.7526881720430108,6.021505376344086,347.3,True,False,True,False,False
12265,59,80.1,1.7,165.0,144.0,81.0,0.5,25.1,3.9,2,0,27.6,8.0,0.75,6.0,240.3,False,False,True,False,False
12266,57,73.9,1.7,158.0,113.0,59.0,1.1,20.0,3.7,4,2,25.7,3.0,0.5454545454545454,1.6363636363636362,133.0,False,False,False,False,True
12267,30,62.0,1.62,181.0,149.0,73.0,0.67,31.7,3.8,3,0,23.8,6.0,0.7037037037037037,4.222222222222222,175.4,False,False,False,True,False
12268,29,57.9,1.66,194.0,131.0,55.0,1.16,10.8,4.8,7,3,20.9,3.0,0.5467625899280576,1.640287769784173,110.2,True,False,False,False,True
12269,25,80.7,1.68,205.0,163.0,65.0,0.35,22.3,2.6,4,1,28.5,6.0,0.7,4.199999999999999,118.6,True,False,False,True,False
12270,32,75.8,1.7,190.0,171.0,65.0,1.06,23.4,3.4,5,2,26.2,9.5,0.848,8.056,647.3,False,True,False,False,False
12271,43,90.8,1.67,176.0,146.0,77.0,0.65,25.1,3.7,4,1,32.4,6.0,0.696969696969697,4.181818181818182,246.8,False,False,False,True,False
12272,29,80.2,1.75,197.0,167.0,75.0,0.67,18.9,3.6,2,0,26.1,8.0,0.7540983606557377,6.032786885245901,324.2,True,False,True,False,False
12273,44,75.5,1.69,174.0,145.0,59.0,1.3,14.5,5.199999999999999,5,2,26.4,8.0,0.7478260869565218,5.982608695652174,587.2,False,False,True,False,False
12274,35,52.4,1.7,176.0,143.0,64.0,0.95,29.3,4.3,2,0,18.1,6.0,0.7053571428571429,4.232142857142858,210.7,False,False,False,True,False
12275,53,68.0,1.64,172.0,141.0,68.0,0.98,20.6,4.3,4,2,25.2,6.0,0.7019230769230769,4.211538461538462,280.7,False,False,False,True,False
12276,44,56.4,1.57,184.0,150.0,72.0,0.84,29.3,4.0,3,0,22.7,6.0,0.6964285714285714,4.178571428571429,198.0,False,False,False,True,False
12277,26,78.5,1.7,195.0,176.0,72.0,0.7,32.8,3.2,2,0,27.3,9.5,0.8455284552845529,8.032520325203253,441.4,False,True,False,False,False
12278,56,82.2,1.8,166.0,152.0,75.0,1.0,25.2,3.0,4,1,25.3,9.5,0.8461538461538461,8.038461538461538,660.8,False,True,False,False,False
12279,18,83.1,1.72,199.0,179.0,64.0,0.8,15.9,3.8,7,2,27.9,9.5,0.8518518518518519,8.092592592592593,538.0,True,True,False,False,False
12280,24,83.1,1.6,195.0,176.0,69.0,0.89,26.0,3.2,5,1,32.5,9.5,0.8492063492063492,8.067460317460318,596.7,False,True,False,False,False
12281,43,64.6,1.76,178.0,142.0,76.0,0.52,29.0,2.4,3,0,20.8,7.0,0.6470588235294118,4.529411764705882,152.2,False,False,False,False,False
12282,24,75.3,1.65,196.0,153.0,72.0,1.16,20.3,3.2,6,2,27.8,7.0,0.6532258064516129,4.57258064516129,399.4,True,False,False,False,False
12283,24,82.0,1.75,196.0,140.0,71.0,1.03,22.6,3.4,3,1,26.7,3.0,0.552,1.656,139.9,True,False,False,False,True
12284,25,86.2,1.64,179.0,143.0,59.0,0.59,18.9,3.7,4,1,31.9,6.0,0.7,4.199999999999999,213.6,True,False,False,True,False
12285,33,78.9,1.72,188.0,170.0,66.0,0.62,23.5,3.1,4,1,26.8,9.5,0.8524590163934426,8.098360655737704,396.2,True,True,False,False,False
12286,20,70.0,1.63,193.0,175.0,69.0,0.77,23.4,3.1,3,1,26.4,9.5,0.8548387096774194,8.120967741935484,437.7,False,True,False,False,False
12287,27,72.9,1.63,195.0,165.0,74.0,1.0,16.3,4.5,4,1,27.4,8.0,0.7520661157024794,6.016528925619835,438.6,True,False,True,False,False
12288,24,64.2,1.52,201.0,155.0,69.0,0.53,25.3,2.9,2,0,27.7,7.0,0.6515151515151515,4.5606060606060606,155.2,False,False,False,False,False
12289,38,89.4,1.73,185.0,167.0,66.0,1.02,13.9,3.6,6,2,29.8,9.5,0.8487394957983193,8.063025210084033,719.45,True,True,False,False,False
12290,54,61.1,1.72,160.0,132.0,65.0,0.76,12.3,3.5,5,2,20.7,6.0,0.7052631578947368,4.231578947368421,196.5,True,False,False,True,False
12291,48,66.6,1.72,168.0,143.0,70.0,1.04,19.4,4.4,7,2,22.4,8.0,0.7448979591836735,5.959183673469388,412.8,True,False,True,False,False
12292,40,90.2,1.71,180.0,130.0,70.0,0.28,22.3,2.8,3,0,30.9,3.0,0.5454545454545454,1.6363636363636362,41.3,False,False,False,False,True
12293,44,46.3,1.6,180.0,129.0,66.0,1.03,22.3,3.3,5,2,18.0,3.0,0.5526315789473685,1.6578947368421053,79.1,True,False,False,False,True
12294,39,74.7,1.78,186.0,150.0,83.0,0.87,25.6,2.5,3,0,23.7,7.0,0.6504854368932039,4.553398058252427,295.9,True,False,False,False,False
12295,56,77.9,1.78,166.0,137.0,69.0,1.33,16.4,4.1,4,2,24.6,6.0,0.7010309278350515,4.2061855670103085,435.8,True,False,False,True,False
12296,44,59.7,1.6,171.0,143.0,78.0,0.39,23.5,2.5,3,0,23.3,6.0,0.6989247311827957,4.193548387096774,97.6,False,False,False,True,False
12297,21,91.1,1.73,205.0,146.0,73.0,0.51,27.1,3.9,3,0,30.3,3.0,0.553030303030303,1.659090909090909,77.1,False,False,False,False,True
12298,41,80.9,1.77,179.0,161.0,61.0,1.14,11.9,4.6,5,3,25.9,9.5,0.847457627118644,8.050847457627118,719.45,True,True,False,False,False
12299,40,59.9,1.63,178.0,162.0,74.0,0.63,24.7,3.0,2,0,22.5,9.5,0.8461538461538461,8.038461538461538,303.3,False,True,False,False,False
12300,36,58.5,1.65,182.0,153.0,69.0,1.11,18.3,4.2,4,2,21.5,8.0,0.7433628318584071,5.946902654867257,386.2,True,False,True,False,False
12301,59,75.5,1.73,153.0,134.0,78.0,0.94,30.2,4.5,2,0,25.1,8.0,0.7466666666666667,5.973333333333334,423.9,False,False,True,False,False
12302,20,67.0,1.53,205.0,162.0,62.0,1.15,18.2,4.1,5,2,28.7,6.0,0.6993006993006993,4.195804195804196,323.3,True,False,False,True,False
12303,44,60.6,1.57,175.0,143.0,84.0,0.63,33.8,2.9,2,0,24.6,7.0,0.6483516483516484,4.538461538461538,173.3,False,False,False,False,False
12304,20,58.6,1.58,197.0,178.0,76.0,1.11,18.0,3.6,5,1,23.5,9.5,0.8429752066115702,8.008264462809917,520.9,True,True,False,False,False
12305,45,47.8,1.5,178.0,162.0,71.0,0.43,25.1,2.4,2,0,21.2,9.5,0.8504672897196262,8.07943925233645,166.1,False,True,False,False,False
12306,34,81.6,1.79,190.0,144.0,58.0,1.13,14.2,3.0,7,3,25.5,7.0,0.6515151515151515,4.5606060606060606,420.5,False,False,False,False,False
12307,48,55.4,1.48,163.0,149.0,69.0,1.19,23.5,3.5,4,1,25.3,9.5,0.851063829787234,8.085106382978724,533.0,True,True,False,False,False
12308,27,62.0,1.71,201.0,183.0,79.0,0.31,26.4,3.0,2,0,21.1,9.5,0.8524590163934426,8.098360655737704,155.7,True,True,False,False,False
12309,39,87.2,1.76,192.0,148.0,66.0,0.84,17.7,2.7,4,1,28.1,7.0,0.6507936507936508,4.555555555555555,333.7,False,False,False,False,False
12310,47,84.0,1.65,174.0,136.0,67.0,0.82,22.0,3.2,5,1,30.8,7.0,0.6448598130841121,4.5140186915887845,310.9,True,False,False,False,False
12311,38,63.0,1.61,183.0,153.0,64.0,1.32,8.0,4.7,7,3,24.2,8.0,0.7478991596638656,5.983193277310924,497.6,True,False,True,False,False
12312,53,73.1,1.7,179.0,152.0,73.0,0.47,23.9,3.7,4,1,25.2,8.0,0.7452830188679245,5.962264150943396,204.8,True,False,True,False,False
12313,40,55.3,1.68,175.0,135.0,60.0,0.45,24.7,2.4,4,1,19.6,7.0,0.6521739130434783,4.565217391304348,113.6,True,False,False,False,False
12314,55,85.4,1.78,162.0,131.0,73.0,0.89,19.9,2.9,3,1,26.9,7.0,0.651685393258427,4.561797752808989,346.7,False,False,False,False,False
12315,29,54.4,1.45,194.0,152.0,55.0,1.28,10.4,3.8,5,3,25.9,6.0,0.697841726618705,4.18705035971223,291.6,True,False,False,True,False
12316,42,57.2,1.59,184.0,131.0,67.0,0.6,20.4,3.4,3,1,22.7,3.0,0.5470085470085471,1.6410256410256412,56.3,False,False,False,False,True
12317,37,63.4,1.74,183.0,129.0,63.0,1.28,25.2,4.9,7,2,21.0,3.0,0.55,1.65,133.9,False,False,False,False,True
12318,59,89.1,1.69,157.0,124.0,63.0,1.39,14.0,3.4,7,2,31.4,7.0,0.648936170212766,4.542553191489362,562.6,True,False,False,False,False
